# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
* Pn4.2840            K09873  271.70  414.4  1.4e-124 aquaporin TIP
* Pn4.2837            K20195  102.40  629.9  1.8e-189 vacuolar fusion protein MON1
* Pn4.2836            K05658  913.93 1399.5         0 ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:7.6.2.2]
* Pn4.2834            K23618  885.13 1021.6         0 acyl-activating enzyme 11/12 [EC:6.2.1.2 6.2.1.-]
* Pn4.2831            K02875   25.80  254.2   7.2e-76 large subunit ribosomal protein L14e
* Pn4.2828            K10841  702.67 1239.5         0 DNA excision repair protein ERCC-6
* Pn4.2827            K08678  506.13  564.3  7.8e-170 UDP-glucuronate decarboxylase [EC:4.1.1.35]
* Pn4.2820            K02717   67.70  369.1  1.2e-110 photosystem II oxygen-evolving enhancer protein 2
* Pn4.2818            K07393   82.40  143.6   3.9e-42 glutathionyl-hydroquinone reductase [EC:1.8.5.7]
* Pn4.2814            K14778  609.57  710.1  9.4e-214 ATP-dependent RNA helicase DDX49/DBP8 [EC:3.6.4.13]
* Pn4.2811            K02717   67.70  365.3  1.7e-109 photosystem II oxygen-evolving enhancer protein 2
* Pn4.2809            K07393   82.40  177.0   2.9e-52 glutathionyl-hydroquinone reductase [EC:1.8.5.7]
* Pn4.2800            K02717   67.70  369.1  1.2e-110 photosystem II oxygen-evolving enhancer protein 2
* Pn4.2799            K07393   82.40  141.0   2.3e-41 glutathionyl-hydroquinone reductase [EC:1.8.5.7]
* Pn4.2798            K13217  145.60  173.8   2.5e-51 pre-mRNA-processing factor 39
* Pn4.2792            K24195  254.77  384.5  4.6e-115 xenotropic and polytropic retrovirus receptor 1
* Pn4.2784            K24195  254.77  812.8  1.6e-244 xenotropic and polytropic retrovirus receptor 1
* Pn4.2782            K22519  194.67  486.7  3.3e-146 protein disulfide-isomerase [EC:5.3.4.1]
* Pn4.2780            K05350  579.93  738.4  3.5e-222 beta-glucosidase [EC:3.2.1.21]
* Pn4.2777            K09498  506.07 1023.8         0 T-complex protein 1 subunit zeta
* Pn4.2775            K00383  555.50  713.1  1.6e-214 glutathione reductase (NADPH) [EC:1.8.1.7]
* Pn4.2774            K19042   70.00  205.1   9.1e-61 E3 ubiquitin-protein ligase BOI and related proteins [EC:2.3.2.27]
* Pn4.2772            K14525   48.30  115.0     2e-33 ribonucleases P/MRP protein subunit RPP25 [EC:3.1.26.5]
* Pn4.2770            K15397  182.80  570.9  1.5e-171 3-ketoacyl-CoA synthase [EC:2.3.1.199]
* Pn4.2766            K15289  182.87  194.1   1.6e-57 solute carrier family 35, member F5
* Pn4.2759            K21843  373.93  624.8  1.3e-187 tetratricopeptide repeat protein 7
* Pn4.2756            K12462   48.97  227.8   7.4e-68 Rho GDP-dissociation inhibitor
* Pn4.2747            K05356  422.10  616.2  7.3e-186 all-trans-nonaprenyl-diphosphate synthase [EC:2.5.1.84 2.5.1.85]
* Pn4.2744            K04371  576.13  604.0  8.8e-182 mitogen-activated protein kinase 1/3 [EC:2.7.11.24]
* Pn4.2743            K05909  434.30  881.9    2e-265 laccase [EC:1.10.3.2]
* Pn4.2737            K02736  137.30  384.1  2.1e-115 20S proteasome subunit beta 7 [EC:3.4.25.1]
* Pn4.2735            K20292  181.30  913.0  1.2e-274 conserved oligomeric Golgi complex subunit 5
* Pn4.2734            K07393   82.40  556.8  1.9e-167 glutathionyl-hydroquinone reductase [EC:1.8.5.7]
* Pn4.2731            K02943   74.83  201.2     6e-60 large subunit ribosomal protein LP2
* Pn4.2728            K20716  375.70  377.2  4.4e-113 mitogen-activated protein kinase kinase kinase 17/18
* Pn4.2712            K06997   67.20  387.3  4.9e-116 PLP dependent protein
* Pn4.2708            K10528  664.83  729.4  8.1e-220 hydroperoxide lyase [EC:4.1.2.-]
* Pn4.2707            K21989   96.13  904.2  3.5e-272 calcium permeable stress-gated cation channel
* Pn4.2696            K11816  313.27  728.3  3.2e-219 indole-3-pyruvate monooxygenase [EC:1.14.13.168]
* Pn4.2693            K08869  333.00  360.4  6.4e-108 aarF domain-containing kinase
* Pn4.2689            K16578  147.13 1004.3    6e-302 CLIP-associating protein 1/2
* Pn4.2683            K17985  137.80  464.4  4.4e-139 activating molecule in BECN1-regulated autophagy protein 1
* Pn4.2680            K03797  127.00  412.4  1.4e-123 carboxyl-terminal processing protease [EC:3.4.21.102]
* Pn4.2679            K07393   82.40  185.4   8.2e-55 glutathionyl-hydroquinone reductase [EC:1.8.5.7]
* Pn4.2678            K02437   36.63  189.1   5.7e-56 glycine cleavage system H protein
* Pn4.2677            K13217  145.60  146.7   3.9e-43 pre-mRNA-processing factor 39
* Pn4.2660            K07393   82.40   98.2   2.2e-28 glutathionyl-hydroquinone reductase [EC:1.8.5.7]
* Pn4.2655            K13217  145.60  172.0     9e-51 pre-mRNA-processing factor 39
* Pn4.2631            K07393   82.40  111.9   1.5e-32 glutathionyl-hydroquinone reductase [EC:1.8.5.7]
* Pn4.2626            K07393   82.40   85.9   1.2e-24 glutathionyl-hydroquinone reductase [EC:1.8.5.7]
* Pn4.2625            K07393   82.40  189.3   5.4e-56 glutathionyl-hydroquinone reductase [EC:1.8.5.7]
* Pn4.2623            K07393   82.40  184.5   1.5e-54 glutathionyl-hydroquinone reductase [EC:1.8.5.7]
* Pn4.2617            K19986  131.57  325.7   2.6e-97 exocyst complex component 8
* Pn4.2616            K00924  377.63  403.7  6.8e-121 kinase [EC:2.7.1.-]
* Pn4.2615            K02935   24.87  176.9   2.4e-52 large subunit ribosomal protein L7/L12
* Pn4.2614            K10866  269.33 1281.3         0 DNA repair protein RAD50 [EC:3.6.-.-]
* Pn4.2604            K24983  447.87  528.0  2.3e-158 Ras GTPase-activating protein-binding protein 2
* Pn4.2600            K01183  116.00  141.3   1.8e-41 chitinase [EC:3.2.1.14]
* Pn4.2599            K15744  276.60  626.4    2e-188 zeta-carotene isomerase [EC:5.2.1.12]
* Pn4.2597            K18045  207.33  315.1   1.7e-94 tyrosine-protein phosphatase SIW14 [EC:3.1.3.48]
* Pn4.2594            K10949   66.53  333.4  7.1e-100 ER lumen protein retaining receptor
* Pn4.2591            K03128  328.57  694.1  1.6e-208 transcription initiation factor TFIID subunit 2
* Pn4.2587            K03128  328.57  533.2  5.7e-160 transcription initiation factor TFIID subunit 2
* Pn4.2582            K05755   96.43  362.1    9e-109 actin related protein 2/3 complex, subunit 4
* Pn4.2580            K14009   35.70  133.9   2.7e-39 B-cell receptor-associated protein 31
* Pn4.2578            K13456   42.17  265.8   2.7e-79 RPM1-interacting protein 4
* Pn4.2575            K13947  238.33  313.9   8.1e-94 auxin efflux carrier family protein
* Pn4.2570            K20289   56.40  727.8    9e-219 conserved oligomeric Golgi complex subunit 2
* Pn4.2568            K13151   52.70  326.8   1.1e-97 snurportin-1
* Pn4.2565            K10739   82.23  274.4   6.6e-82 replication factor A2
* Pn4.2564            K17616  279.13  476.8  5.4e-143 CTD small phosphatase-like protein 2 [EC:3.1.3.-]
* Pn4.2552            K08908  329.47  488.0  4.6e-147 light-harvesting complex I chlorophyll a/b binding protein 2
* Pn4.2547            K09158   32.87   44.4   6.9e-12 uncharacterized protein
* Pn4.2545            K18801  154.07  288.2   3.9e-86 glucuronoxylan 4-O-methyltransferase [EC:2.1.1.112]
* Pn4.2536            K01726  178.27  189.5   3.9e-56 gamma-carbonic anhydrase [EC:4.2.1.-]
* Pn4.2532            K09264  128.70  312.2   1.9e-93 MADS-box transcription factor, plant
* Pn4.2528            K21596  109.60  503.6  5.8e-151 calmodulin-binding transcription activator
* Pn4.2520            K08066  103.87  270.9   7.3e-81 nuclear transcription factor Y, gamma
* Pn4.2519            K00430  113.80  484.5  2.4e-145 peroxidase [EC:1.11.1.7]
* Pn4.2511            K23541   34.90   37.6     5e-10 Ca2+/H+ antiporter, TMEM165/GDT1 family
* Pn4.2509            K13993   74.33  176.5     4e-52 HSP20 family protein
* Pn4.2508            K00036  375.37  769.4  1.5e-231 glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]
* Pn4.2501            K11649  358.27  407.9  5.5e-122 SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C
* Pn4.2497            K00162  507.50  709.0  1.3e-213 pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]
* Pn4.2496            K19363   25.87   62.2   7.8e-18 lipopolysaccharide-induced tumor necrosis factor-alpha factor
* Pn4.2495            K20856  677.57  686.7  4.3e-207 beta-1,6-galactosyltransferase [EC:2.4.1.-]
* Pn4.2495            K20855  643.37  681.7  3.3e-205 beta-1,3-galactosyltransferase 1/2/3/4/5/7/8 [EC:2.4.1.-]
* Pn4.2491            K02078   40.00   79.2   2.1e-22 acyl carrier protein
* Pn4.2486            K16297  480.00  625.6  3.5e-188 serine carboxypeptidase-like clade II [EC:3.4.16.-]
* Pn4.2480            K03165  631.07  953.6  4.7e-287 DNA topoisomerase III [EC:5.6.2.1]
* Pn4.2479            K09602  289.60  383.5  6.9e-115 ubiquitin thioesterase protein OTUB1 [EC:3.4.19.12]
* Pn4.2476            K00616  143.43  254.2   1.3e-75 transaldolase [EC:2.2.1.2]
* Pn4.2467            K03142  137.77  576.7  1.4e-173 transcription initiation factor TFIIH subunit 2
* Pn4.2463            K03177  198.00  366.2  1.3e-109 tRNA pseudouridine55 synthase [EC:5.4.99.25]
* Pn4.2460            K11364   56.87  201.8   1.1e-59 SAGA-associated factor 29
* Pn4.2447            K01792   73.17  278.7   3.3e-83 glucose-6-phosphate 1-epimerase [EC:5.1.3.15]
* Pn4.2414            K07901  394.90  437.5  1.1e-131 Ras-related protein Rab-8A
* Pn4.2414            K18158  277.97  301.7   5.5e-90 nuclear control of ATPase protein 2
* Pn4.2387            K05765   78.07  244.5   3.3e-73 cofilin
* Pn4.2385            K05391  229.50  963.0  7.2e-290 cyclic nucleotide gated channel, plant
* Pn4.2351            K09422  126.07  196.2   4.2e-58 transcription factor MYB, plant
* Pn4.2349            K14558  181.83  259.2     3e-77 periodic tryptophan protein 2
* Pn4.2345            K14558  181.83  700.1    2e-210 periodic tryptophan protein 2
* Pn4.2343            K14558  181.83 1203.7         0 periodic tryptophan protein 2
* Pn4.2341            K20628  126.20  213.2     3e-63 expansin
* Pn4.2340            K01147  390.27  747.2  1.2e-224 exoribonuclease II [EC:3.1.13.1]
* Pn4.2336            K19225  123.63  157.7     2e-46 rhomboid protease GluP [EC:3.4.21.105]
* Pn4.2334            K20888  177.40  345.6  1.7e-103 xyloglucan galactosyltransferase MUR3 [EC:2.4.1.-]
* Pn4.2333            K20888  177.40  247.0   1.2e-73 xyloglucan galactosyltransferase MUR3 [EC:2.4.1.-]
* Pn4.2330            K01807   49.57  203.6   2.1e-60 ribose 5-phosphate isomerase A [EC:5.3.1.6]
* Pn4.2327            K03364  550.97  699.8  1.1e-210 cell division cycle 20-like protein 1, cofactor of APC complex
* Pn4.2324            K01164  144.60  469.8  8.1e-141 ribonuclease P/MRP protein subunit POP1 [EC:3.1.26.5]
* Pn4.2321            K05909  434.30  969.9    5e-292 laccase [EC:1.10.3.2]
